"x","y","th","k","s"
56.6136,33.6179,-0.981509,-0.000373631,73.449
56.7046,33.4818,-0.98159,-0.000492837,73.6127
56.7969,33.3437,-0.981692,-0.000607121,73.7787
56.8906,33.2036,-0.981813,-0.00071307,73.9473
56.9857,33.0611,-0.981952,-0.000808371,74.1186
57.0824,32.9164,-0.982109,-0.000891849,74.2927
57.1806,32.7692,-0.982281,-0.000963396,74.4696
57.2804,32.6198,-0.982466,-0.00102303,74.6493
57.3816,32.468,-0.982662,-0.00106859,74.8317
57.4842,32.3142,-0.982866,-0.00109664,75.0167
57.588,32.1584,-0.983074,-0.00110358,75.2038
57.6928,32.0011,-0.98328,-0.00108533,75.3929
57.7985,31.8424,-0.983478,-0.00103707,75.5835
57.9048,31.6828,-0.983661,-0.000952894,75.7753
58.0115,31.5224,-0.983821,-0.000825623,75.968
58.1185,31.3616,-0.983946,-0.000646581,76.1611
58.2255,31.2007,-0.984024,-0.000405633,76.3543
58.3323,31.0401,-0.984042,-9.55633e-05,76.5472
58.4388,30.8798,-0.983989,0.000276731,76.7396
58.5449,30.7202,-0.983856,0.000696408,76.9313
58.6505,30.5615,-0.983638,0.00114751,77.1219
58.7555,30.4037,-0.983333,0.00161309,77.3115
58.8598,30.247,-0.982944,0.00207502,77.4997
58.9634,30.0916,-0.982477,0.0025139,77.6864
59.0662,29.9376,-0.981941,0.00290891,77.8716
59.168,29.7851,-0.98135,0.00323771,78.055
59.2689,29.6343,-0.980723,0.00347615,78.2364
59.3687,29.4852,-0.980081,0.00360308,78.4158
59.4673,29.3382,-0.979446,0.00361293,78.5928
59.5646,29.1933,-0.978839,0.00350647,78.7673
59.6604,29.0508,-0.97828,0.00328142,78.939
59.7546,28.9109,-0.97779,0.00293154,79.1078
59.8471,28.7736,-0.97739,0.00244659,79.2733
59.9377,28.6393,-0.977099,0.00181251,79.4353
60.0264,28.5079,-0.976941,0.00101225,79.5938
60.113,28.3796,-0.976936,2.72457e-05,79.7486
60.1976,28.2544,-0.977109,-0.00115963,79.8998
60.2801,28.1322,-0.977482,-0.0025562,80.0472
60.3605,28.0129,-0.978071,-0.00414636,80.191
60.4389,27.8964,-0.978889,-0.0058902,80.3314
60.5155,27.7825,-0.979939,-0.00772752,80.4687
60.5904,27.6709,-0.981214,-0.00957917,80.6031
60.6637,27.5613,-0.982697,-0.0113512,80.7349
60.7356,27.4535,-0.984362,-0.0129416,80.8645
60.8062,27.3471,-0.986171,-0.0142496,80.9922
60.8758,27.242,-0.988076,-0.0151843,81.1183
60.9445,27.1377,-0.990025,-0.0156738,81.2432
61.0125,27.0342,-0.991961,-0.0156879,81.367
61.0798,26.9312,-0.993835,-0.0152778,81.49
61.1465,26.8287,-0.99561,-0.0145334,81.6124
61.2128,26.7264,-0.997258,-0.0135487,81.7342
61.2787,26.6244,-0.998763,-0.0124153,81.8557
61.3442,26.5226,-1.00012,-0.0112213,81.9767
61.4095,26.421,-1.00133,-0.0100505,82.0975
61.4745,26.3195,-1.00242,-0.00898258,82.2181
61.5393,26.2181,-1.00339,-0.00809435,82.3384
61.6039,26.1167,-1.00428,-0.00745926,82.4586
61.6683,26.0153,-1.00514,-0.00713989,82.5788
61.7328,25.9138,-1.00601,-0.00717217,82.699
61.7972,25.8122,-1.00692,-0.00757724,82.8193
61.8617,25.7102,-1.00793,-0.00837002,82.94
61.9263,25.6077,-1.00909,-0.00955818,83.0611
61.9912,25.5047,-1.01045,-0.0111415,83.1829
62.0563,25.4009,-1.01207,-0.013112,83.3054
62.1218,25.2961,-1.01398,-0.0154556,83.4289
62.1876,25.1903,-1.01626,-0.0181539,83.5536
62.254,25.0833,-1.01894,-0.0211861,83.6795
62.3207,24.9748,-1.02208,-0.024495,83.8068
62.3879,24.8649,-1.0257,-0.0279195,83.9357
62.4556,24.7532,-1.02981,-0.0312637,84.0663
62.5238,24.6398,-1.03439,-0.0343467,84.1986
62.5924,24.5245,-1.03939,-0.0370046,84.3328
62.6614,24.4071,-1.04475,-0.0390893,84.469
62.7308,24.2875,-1.05039,-0.0404683,84.6072
62.8007,24.1656,-1.05621,-0.041026,84.7477
62.871,24.0412,-1.06207,-0.0406657,84.8906
62.9418,23.9142,-1.06784,-0.039315,85.036
63.0132,23.7844,-1.07337,-0.0369834,85.1842
63.0853,23.6516,-1.07854,-0.0338546,85.3353
63.1583,23.5156,-1.08326,-0.0301742,85.4897
63.2323,23.376,-1.08744,-0.0261747,85.6476
63.3075,23.2328,-1.09106,-0.0220693,85.8094
63.3841,23.0854,-1.0941,-0.0180478,85.9755
63.4625,22.9337,-1.09657,-0.0142736,86.1463
63.5429,22.7771,-1.09852,-0.0108795,86.3223
63.6255,22.6153,-1.09999,-0.00796533,86.504
63.7108,22.4477,-1.10106,-0.00559579,86.692
63.799,22.2739,-1.10181,-0.00378006,86.8869
63.8906,22.0932,-1.10232,-0.00244754,87.0895
63.9858,21.905,-1.10265,-0.00150457,87.3005
64.0852,21.7086,-1.10284,-0.00086578,87.5206
64.189,21.5031,-1.10295,-0.000456287,87.7507
64.2977,21.288,-1.103,-0.00021237,87.9918
64.4118,21.0622,-1.10302,-8.15818e-05,88.2448
64.5317,20.8249,-1.10303,-2.23124e-05,88.5107
64.6578,20.5752,-1.10303,-2.89177e-06,88.7904
64.7907,20.3121,-1.10303,-4.73441e-07,89.0851
64.9308,20.0347,-1.10303,-1.51337e-06,89.396
65.0788,19.7418,-1.10303,-2.48571e-06,89.724
65.2351,19.4323,-1.10303,-3.10124e-06,90.0708
65.4006,19.1046,-1.10303,-3.26181e-06,90.4379
65.5764,18.7567,-1.10303,-2.9417e-06,90.8278
65.7639,18.3856,-1.10303,-2.17838e-06,91.2435
65.9647,17.988,-1.10303,-1.07549e-06,91.6889
66.1813,17.5592,-1.10303,2.06059e-07,92.1693
66.4165,17.0937,-1.10303,1.55422e-06,92.6909
66.6738,16.5844,-1.10303,2.74626e-06,93.2615
66.9574,16.023,-1.10303,3.59828e-06,93.8905
67.2719,15.4004,-1.10303,3.91158e-06,94.588
67.6204,14.7104,-1.10302,3.76147e-06,95.361
68.0028,13.9535,-1.10302,3.37795e-06,96.209
68.4129,13.1416,-1.10302,2.95785e-06,97.1186
68.837,12.3021,-1.10302,2.6226e-06,98.0592
69.2512,11.4821,-1.10301,2.45065e-06,98.9778
69.6195,10.7531,-1.10301,0,99.7945
69.8914,10.2149,-1.10301,0,100.398
70,10,-1.10301,0,100.638
